figure_id,token_id,type,word,sentence_id,left_edge,right_edge,tag,tag_equiv,depth,stem
0,0,Epizeuxis,that,38,16,20,IN,IN,5,that
0,1,Epizeuxis,that,38,20,24,DT,DT,3,that
1,0,Ploce,vote,2,30,34,VB,VB,8,vote
1,1,Ploce,vote,3,36,40,VB,VB,3,vote
2,0,Ploce,years,2,64,69,NNS,NN,2,year
2,1,Ploce,years,3,13,18,NNS,NN,9,year
3,0,Ploce,never,4,56,61,RB,RB,6,never
3,1,Ploce,never,5,90,95,RB,RB,12,never
4,0,Ploce,opportunity,4,66,77,NN,NN,5,opportun
4,1,Ploce,opportunity,5,100,111,NN,NN,11,opportun
5,0,Ploce,cast,4,79,83,VB,VB,3,cast
5,1,Ploce,cast,5,113,117,VB,VB,9,cast
6,0,Ploce,vote,10,55,59,NN,NN,1,vote
6,1,Ploce,vote,10,61,65,NN,NN,2,vote
7,0,Ploce,political,14,57,66,JJ,JJ,4,polit
7,1,Ploce,political,14,153,162,JJ,JJ,3,polit
8,0,Ploce,Assembly,18,25,33,NN,NN,5,Assembl
8,1,Ploce,assembly,18,77,85,NN,NN,2,assembl
9,0,Ploce,recommendations,18,133,148,NNS,NN,1,recommend
9,1,Ploce,recommendations,19,51,66,NNS,NN,1,recommend
10,0,Ploce,committee,19,3,12,NN,NN,7,committe
10,1,Ploce,committee,20,3,12,NN,NN,3,committe
11,0,Ploce,reach,19,69,74,VB,VB,2,reach
11,1,Ploce,reach,20,18,23,VB,VB,2,reach
12,0,Ploce,view,20,33,37,NN,NN,1,view
12,1,Ploce,view,21,24,28,NN,NN,3,view
12,2,Ploce,view,21,42,46,NN,NN,3,view
13,0,Ploce,views,21,58,63,NNS,NN,2,view
13,1,Ploce,views,22,23,28,NNS,NN,1,view
13,2,Ploce,views,23,115,120,NNS,NN,5,view
14,0,Ploce,people,23,17,23,NNS,NN,6,peopl
14,1,Ploce,people,23,95,101,NNS,NN,8,peopl
15,0,Ploce,discomfort,24,31,41,NN,NN,17,discomfort
15,1,Ploce,discomfort,24,65,75,NN,NN,12,discomfort
16,0,Ploce,issue,31,43,48,NN,NN,1,issu
16,1,Ploce,issue,32,83,88,NN,NN,5,issu
17,0,Ploce,opportunity,33,23,34,NN,NN,11,opportun
17,1,Ploce,opportunity,33,99,110,NN,NN,1,opportun
18,0,Ploce,changed,34,23,30,VBN,VB,6,chang
18,1,Ploce,changed,35,5,12,VBN,VB,8,chang
19,0,Ploce,women,35,21,26,NNS,NN,4,women
19,1,Ploce,women,36,83,88,NNS,NN,1,women
20,0,Ploce,opportunity,36,13,24,NN,NN,15,opportun
20,1,Ploce,opportunity,36,132,143,NN,NN,6,opportun
21,0,Ploce,recommendations,39,44,59,NNS,NN,1,recommend
21,1,Ploce,recommendations,40,26,41,NNS,NN,7,recommend
22,0,Ploce,Assembly,40,12,20,NN,NN,10,Assembl
22,1,Ploce,assembly,41,3,11,NN,NN,2,assembl
23,0,Ploce,committee,42,3,12,NN,NN,24,committe
23,1,Ploce,committee,43,50,59,NN,NN,3,committe
24,0,Ploce,advice,43,37,43,NN,NN,1,advic
24,1,Ploce,advice,44,20,26,NN,NN,5,advic
25,0,Ploce,given,43,71,76,VBN,VB,1,given
25,1,Ploce,given,44,35,40,VBN,VB,3,given
26,0,Ploce,Every,46,0,5,DT,DT,6,Everi
26,1,Ploce,every,46,90,95,DT,DT,2,everi
27,0,Ploce,women,46,21,26,NNS,NN,5,women
27,1,Ploce,women,46,70,75,NNS,NN,6,women
28,0,Ploce,will,46,26,30,MD,MD,6,will
28,1,Ploce,will,46,75,79,MD,MD,6,will
28,2,Ploce,will,47,15,19,MD,MD,12,will
28,3,Ploce,will,48,75,79,MD,MD,5,will
29,0,Ploce,debate,48,38,44,NN,NN,13,debat
29,1,Ploce,debate,49,71,77,NN,NN,4,debat
30,0,Ploce,one,49,37,40,CD,CD,4,on
30,1,Ploce,one,49,106,109,CD,CD,3,on
31,0,Ploce,will,55,51,55,MD,MD,4,will
31,1,Ploce,will,56,174,178,MD,MD,14,will
31,2,Ploce,will,56,197,201,MD,MD,9,will
32,0,Ploce,people,56,71,77,NNS,NN,6,peopl
32,1,Ploce,people,57,24,30,NNS,NN,12,peopl
32,2,Ploce,people,58,5,11,NNS,NN,8,peopl
33,0,Ploce,Oireachtas,56,125,135,NNPS,NN,12,Oireachta
33,1,Ploce,Oireachtas,56,183,193,NNPS,NN,11,Oireachta
33,2,Ploce,Oireachtas,56,255,265,NNP,NN,13,Oireachta
33,3,Ploce,Oireachtas,57,51,61,NNPS,NN,5,Oireachta
34,0,Ploce,event,56,153,158,NN,NN,6,event
34,1,Ploce,event,57,98,103,NN,NN,2,event
35,0,Ploce,repeal,56,161,167,NN,NN,5,repeal
35,1,Ploce,repeal,57,106,112,NN,NN,1,repeal
36,0,Ploce,recommendations,58,34,49,NNS,NN,5,recommend
36,1,Ploce,recommendations,59,30,45,NNS,NN,3,recommend
37,0,Ploce,Assembly,59,59,67,NN,NN,2,Assembl
37,1,Ploce,assembly,60,14,22,NN,NN,9,assembl
38,0,Ploce,week,60,35,39,NN,NN,7,week
38,1,Ploce,week,60,81,85,NN,NN,3,week
39,0,Ploce,period,60,50,56,NN,NN,8,period
39,1,Ploce,period,60,85,91,NN,NN,3,period
40,0,Ploce,fatal,62,50,55,JJ,JJ,1,fatal
40,1,Ploce,fatal,63,42,47,JJ,JJ,1,fatal
41,0,Ploce,foetal,62,55,61,JJ,JJ,1,foetal
41,1,Ploce,foetal,63,47,53,JJ,JJ,1,foetal
42,0,Ploce,go,68,143,145,VB,VB,6,go
42,1,Ploce,go,69,21,23,VB,VB,2,go
43,0,Ploce,abroad,68,145,151,RB,RB,5,abroad
43,1,Ploce,abroad,69,23,29,RB,RB,1,abroad
44,0,Ploce,inhumane,70,5,13,JJ,JJ,7,inhuman
44,1,Ploce,inhumane,71,201,209,JJ,JJ,16,inhuman
45,0,Ploce,issue,73,3,8,NN,NN,6,issu
45,1,Ploce,issue,74,56,61,NN,NN,2,issu
46,0,Ploce,rape,73,10,14,NN,NN,5,rape
46,1,Ploce,rape,74,72,76,NN,NN,1,rape
46,2,Ploce,rape,75,93,97,NN,NN,1,rape
47,0,Ploce,incest,73,17,23,NN,NN,5,incest
47,1,Ploce,incest,74,63,69,NN,NN,1,incest
48,0,Ploce,people,73,44,50,NNS,NN,1,peopl
48,1,Ploce,people,74,4,10,NNS,NN,4,peopl
49,0,Ploce,also,79,59,63,RB,RB,15,also
49,1,Ploce,also,80,9,13,RB,RB,20,also
50,0,Ploce,women,80,108,113,NNS,NN,5,women
50,1,Ploce,women,81,27,32,NNS,NN,12,women
51,0,Ploce,emails,83,20,26,NNS,NN,7,email
51,1,Ploce,emails,84,69,75,NNS,NN,10,email
52,0,Ploce,people,83,30,36,NNS,NN,5,peopl
52,1,Ploce,people,84,22,28,NNS,NN,16,peopl
53,0,Ploce,know,86,6,10,VB,VB,12,know
53,1,Ploce,know,87,1,5,VBP,VB,15,know
54,0,Ploce,women,87,5,10,NNS,NN,13,women
54,1,Ploce,women,88,66,71,NNS,NN,3,women
55,0,Ploce,speaking,89,39,47,VBG,VB,4,speak
55,1,Ploce,speaking,90,3,11,VBG,VB,8,speak
56,0,Ploce,personal,89,50,58,JJ,JJ,2,person
56,1,Ploce,personal,90,36,44,JJ,JJ,5,person
56,2,Ploce,personal,91,8,16,JJ,JJ,23,person
56,3,Ploce,personal,91,134,142,JJ,JJ,15,person
57,0,Ploce,capacity,89,58,66,NN,NN,2,capac
57,1,Ploce,capacity,90,44,52,NN,NN,5,capac
58,0,Ploce,people,90,77,83,NNS,NN,2,peopl
58,1,Ploce,people,91,162,168,NNS,NN,12,peopl
59,0,Ploce,given,91,106,111,VBN,VB,15,given
59,1,Ploce,given,92,13,18,VBN,VB,3,given
60,0,Ploce,foetal,91,299,305,JJ,JJ,1,foetal
60,1,Ploce,foetal,91,332,338,JJ,JJ,14,foetal
61,0,Ploce,abnormality,91,305,316,NN,NN,1,abnorm
61,1,Ploce,abnormality,91,338,349,NN,NN,14,abnorm
62,0,Ploce,expect,93,4,10,VBP,VB,12,expect
62,1,Ploce,expect,93,93,99,VB,VB,13,expect
63,0,Ploce,varying,93,56,63,VBG,VB,1,vari
63,1,Ploce,varying,94,50,57,VBG,VB,6,vari
63,2,Ploce,varying,95,20,27,VBG,VB,4,vari
64,0,Ploce,views,93,63,68,NNS,NN,1,view
64,1,Ploce,views,94,57,62,NNS,NN,6,view
64,2,Ploce,views,95,27,32,NNS,NN,4,view
64,3,Ploce,views,95,63,68,NNS,NN,6,view
65,0,Ploce,expressed,94,66,75,VBN,VB,5,express
65,1,Ploce,expressed,95,72,81,VBN,VB,5,express
66,0,Ploce,real,96,95,99,JJ,JJ,3,real
66,1,Ploce,real,97,14,18,JJ,JJ,4,real
67,0,Ploce,substantial,96,102,113,JJ,JJ,3,substanti
67,1,Ploce,substantial,97,21,32,JJ,JJ,4,substanti
68,0,Ploce,risk,96,121,125,NN,NN,4,risk
68,1,Ploce,risk,97,32,36,NN,NN,4,risk
68,2,Ploce,risk,98,21,25,NN,NN,4,risk
68,3,Ploce,risk,99,21,25,NN,NN,4,risk
68,4,Ploce,risk,100,21,25,NN,NN,4,risk
68,5,Ploce,risk,101,14,18,NN,NN,4,risk
68,6,Ploce,risk,102,14,18,NN,NN,4,risk
68,7,Ploce,risk,103,14,18,NN,NN,4,risk
69,0,Ploce,life,96,130,134,NN,NN,2,life
69,1,Ploce,life,97,41,45,NN,NN,2,life
70,0,Ploce,woman,96,139,144,NN,NN,1,woman
70,1,Ploce,woman,97,50,55,NN,NN,1,woman
70,2,Ploce,woman,98,41,46,NN,NN,1,woman
70,3,Ploce,woman,99,47,52,NN,NN,1,woman
70,4,Ploce,woman,100,41,46,NN,NN,1,woman
70,5,Ploce,woman,101,42,47,NN,NN,1,woman
70,6,Ploce,woman,102,40,45,NN,NN,1,woman
70,7,Ploce,woman,103,34,39,NN,NN,1,woman
71,0,Ploce,Reason,97,0,6,NNP,NN,6,Reason
71,1,Ploce,Reason,98,0,6,NNP,NN,5,Reason
71,2,Ploce,Reason,99,0,6,NNP,NN,5,Reason
71,3,Ploce,Reason,100,0,6,NNP,NN,5,Reason
71,4,Ploce,Reason,101,0,6,NNP,NN,6,Reason
71,5,Ploce,Reason,102,0,6,NNP,NN,6,Reason
71,6,Ploce,Reason,103,0,6,NNP,NN,6,Reason
71,7,Ploce,Reason,104,0,6,NNP,NN,6,Reason
72,0,Ploce,No.,97,6,9,NN,NN,6,No.
72,1,Ploce,No.,98,6,9,NN,NN,5,No.
72,2,Ploce,No.,99,6,9,NN,NN,5,No.
72,3,Ploce,No.,100,6,9,NN,NN,5,No.
72,4,Ploce,No.,101,6,9,NN,NN,6,No.
72,5,Ploce,No.,102,6,9,NN,NN,6,No.
72,6,Ploce,No.,103,6,9,NN,NN,6,No.
72,7,Ploce,No.,104,6,9,NN,NN,6,No.
73,0,Ploce,serious,98,14,21,JJ,JJ,4,seriou
73,1,Ploce,serious,99,14,21,JJ,JJ,4,seriou
73,2,Ploce,serious,100,14,21,JJ,JJ,4,seriou
74,0,Ploce,health,98,30,36,NN,NN,2,health
74,1,Ploce,health,99,36,42,NN,NN,2,health
74,2,Ploce,health,100,30,36,NN,NN,2,health
74,3,Ploce,health,101,31,37,NN,NN,2,health
74,4,Ploce,health,102,29,35,NN,NN,2,health
74,5,Ploce,health,103,23,29,NN,NN,2,health
75,0,Ploce,recommendations,105,43,58,NNS,NN,3,recommend
75,1,Ploce,recommendations,106,33,48,NNS,NN,1,recommend
76,0,Ploce,disability,106,69,79,NN,NN,1,disabl
76,1,Ploce,disability,107,19,29,NN,NN,5,disabl
77,0,Ploce,make,108,20,24,VBP,VB,4,make
77,1,Ploce,make,109,55,59,VBP,VB,9,make
78,0,Ploce,decisions,108,24,33,NNS,NN,3,decis
78,1,Ploce,decisions,109,42,51,NNS,NN,1,decis
79,0,Ploce,disability,110,98,108,NN,NN,3,disabl
79,1,Ploce,disability,111,55,65,NN,NN,5,disabl
80,0,Ploce,committee,111,3,12,NN,NN,8,committe
80,1,Ploce,committee,112,34,43,NN,NN,2,committe
80,2,Ploce,committee,113,22,31,NN,NN,4,committe
81,0,Ploce,can,115,27,30,MD,MD,7,can
81,1,Ploce,can,115,57,60,MD,MD,7,can
82,0,Ploce,people,118,47,53,NNS,NN,5,peopl
82,1,Ploce,people,119,122,128,NNS,NN,5,peopl
83,0,Ploce,foetal,118,86,92,JJ,JJ,1,foetal
83,1,Ploce,foetal,118,107,113,JJ,JJ,1,foetal
84,0,Ploce,anomalies,118,92,101,NNS,NN,1,anomali
84,1,Ploce,anomalies,118,113,122,NNS,NN,1,anomali
85,0,Ploce,can,118,168,171,MD,MD,9,can
85,1,Ploce,can,119,105,108,MD,MD,3,can
86,0,Ploce,remove,118,185,191,VB,VB,4,remov
86,1,Ploce,remove,119,108,114,VB,VB,2,remov
87,0,Ploce,Article,118,191,198,NNP,NN,3,Articl
87,1,Ploce,Article,119,65,72,NNP,NN,6,Articl
88,0,Ploce,40.3.3,118,198,204,CD,CD,3,40.3.3
88,1,Ploce,40.3.3,119,72,78,CD,CD,6,40.3.3
89,0,Ploce,will,121,2,6,MD,MD,7,will
89,1,Ploce,will,121,22,26,MD,MD,2,will
90,0,Ploce,will,123,114,118,MD,MD,5,will
90,1,Ploce,will,124,12,16,MD,MD,16,will
90,2,Ploce,will,124,177,181,MD,MD,11,will
91,0,Ploce,next,124,28,32,JJ,JJ,14,next
91,1,Ploce,next,124,112,116,JJ,JJ,11,next
92,0,Ploce,year,124,116,120,NN,NN,11,year
92,1,Ploce,year,124,124,128,NN,NN,10,year
92,2,Ploce,year,124,139,143,NN,NN,8,year
93,0,Conduplicatio,to,2,28,30,TO,TO,9,to
93,1,Conduplicatio,vote,2,30,34,VB,VB,8,vote
93,2,Conduplicatio,in,2,34,36,IN,IN,7,in
93,3,Conduplicatio,to,3,34,36,TO,TO,4,to
93,4,Conduplicatio,vote,3,36,40,VB,VB,3,vote
93,5,Conduplicatio,in,3,40,42,IN,IN,2,in
94,0,Conduplicatio,have,4,52,56,VBP,VB,7,have
94,1,Conduplicatio,never,4,56,61,RB,RB,6,never
94,2,Conduplicatio,had,4,61,64,VBN,VB,6,had
94,3,Conduplicatio,an,4,64,66,DT,DT,5,an
94,4,Conduplicatio,opportunity,4,66,77,NN,NN,5,opportun
94,5,Conduplicatio,to,4,77,79,TO,TO,4,to
94,6,Conduplicatio,cast,4,79,83,VB,VB,3,cast
94,7,Conduplicatio,have,5,86,90,VBP,VB,13,have
94,8,Conduplicatio,never,5,90,95,RB,RB,12,never
94,9,Conduplicatio,had,5,95,98,VBN,VB,12,had
94,10,Conduplicatio,an,5,98,100,DT,DT,11,an
94,11,Conduplicatio,opportunity,5,100,111,NN,NN,11,opportun
94,12,Conduplicatio,to,5,111,113,TO,TO,10,to
94,13,Conduplicatio,cast,5,113,117,VB,VB,9,cast
95,0,Conduplicatio,an,33,21,23,DT,DT,11,an
95,1,Conduplicatio,opportunity,33,23,34,NN,NN,11,opportun
95,2,Conduplicatio,an,33,97,99,DT,DT,1,an
95,3,Conduplicatio,opportunity,33,99,110,NN,NN,1,opportun
96,0,Conduplicatio,The,42,0,3,DT,DT,24,The
96,1,Conduplicatio,committee,42,3,12,NN,NN,24,committe
96,2,Conduplicatio,the,43,47,50,DT,DT,3,the
96,3,Conduplicatio,committee,43,50,59,NN,NN,3,committe
97,0,Conduplicatio,women,46,21,26,NNS,NN,5,women
97,1,Conduplicatio,will,46,26,30,MD,MD,6,will
97,2,Conduplicatio,women,46,70,75,NNS,NN,6,women
97,3,Conduplicatio,will,46,75,79,MD,MD,6,will
98,0,Conduplicatio,the,56,122,125,DT,DT,12,the
98,1,Conduplicatio,Oireachtas,56,125,135,NNPS,NN,12,Oireachta
98,2,Conduplicatio,the,56,180,183,DT,DT,11,the
98,3,Conduplicatio,Oireachtas,56,183,193,NNPS,NN,11,Oireachta
98,4,Conduplicatio,the,57,48,51,DT,DT,5,the
98,5,Conduplicatio,Oireachtas,57,51,61,NNPS,NN,5,Oireachta
99,0,Conduplicatio,in,56,148,150,IN,IN,8,in
99,1,Conduplicatio,the,56,150,153,DT,DT,6,the
99,2,Conduplicatio,event,56,153,158,NN,NN,6,event
99,3,Conduplicatio,of,56,158,160,IN,IN,6,of
99,4,Conduplicatio,a,56,160,161,DT,DT,5,a
99,5,Conduplicatio,repeal,56,161,167,NN,NN,5,repeal
99,6,Conduplicatio,in,57,93,95,IN,IN,4,in
99,7,Conduplicatio,the,57,95,98,DT,DT,2,the
99,8,Conduplicatio,event,57,98,103,NN,NN,2,event
99,9,Conduplicatio,of,57,103,105,IN,IN,2,of
99,10,Conduplicatio,a,57,105,106,DT,DT,1,a
99,11,Conduplicatio,repeal,57,106,112,NN,NN,1,repeal
100,0,Conduplicatio,fatal,62,50,55,JJ,JJ,1,fatal
100,1,Conduplicatio,foetal,62,55,61,JJ,JJ,1,foetal
100,2,Conduplicatio,fatal,63,42,47,JJ,JJ,1,fatal
100,3,Conduplicatio,foetal,63,47,53,JJ,JJ,1,foetal
101,0,Conduplicatio,to,68,141,143,TO,TO,7,to
101,1,Conduplicatio,go,68,143,145,VB,VB,6,go
101,2,Conduplicatio,abroad,68,145,151,RB,RB,5,abroad
101,3,Conduplicatio,to,69,19,21,TO,TO,3,to
101,4,Conduplicatio,go,69,21,23,VB,VB,2,go
101,5,Conduplicatio,abroad,69,23,29,RB,RB,1,abroad
102,0,Conduplicatio,The,73,0,3,DT,DT,6,The
102,1,Conduplicatio,issue,73,3,8,NN,NN,6,issu
102,2,Conduplicatio,of,73,8,10,IN,IN,6,of
102,3,Conduplicatio,the,74,53,56,DT,DT,2,the
102,4,Conduplicatio,issue,74,56,61,NN,NN,2,issu
102,5,Conduplicatio,of,74,61,63,IN,IN,2,of
103,0,Conduplicatio,I,89,36,37,PRP,WP,5,I
103,1,Conduplicatio,am,89,37,39,VBP,VB,5,am
103,2,Conduplicatio,speaking,89,39,47,VBG,VB,4,speak
103,3,Conduplicatio,I,90,0,1,PRP,WP,9,I
103,4,Conduplicatio,am,90,1,3,VBP,VB,9,am
103,5,Conduplicatio,speaking,90,3,11,VBG,VB,8,speak
104,0,Conduplicatio,in,89,47,49,IN,IN,3,in
104,1,Conduplicatio,a,89,49,50,DT,DT,2,a
104,2,Conduplicatio,personal,89,50,58,JJ,JJ,2,person
104,3,Conduplicatio,capacity,89,58,66,NN,NN,2,capac
104,4,Conduplicatio,in,90,33,35,IN,IN,6,in
104,5,Conduplicatio,a,90,35,36,DT,DT,5,a
104,6,Conduplicatio,personal,90,36,44,JJ,JJ,5,person
104,7,Conduplicatio,capacity,90,44,52,NN,NN,5,capac
105,0,Conduplicatio,foetal,91,299,305,JJ,JJ,1,foetal
105,1,Conduplicatio,abnormality,91,305,316,NN,NN,1,abnorm
105,2,Conduplicatio,foetal,91,332,338,JJ,JJ,14,foetal
105,3,Conduplicatio,abnormality,91,338,349,NN,NN,14,abnorm
106,0,Conduplicatio,expect,93,4,10,VBP,VB,12,expect
106,1,Conduplicatio,the,93,10,13,DT,DT,10,the
106,2,Conduplicatio,expect,93,93,99,VB,VB,13,expect
106,3,Conduplicatio,the,93,99,102,DT,DT,12,the
107,0,Conduplicatio,for,93,53,56,IN,IN,2,for
107,1,Conduplicatio,varying,93,56,63,VBG,VB,1,vari
107,2,Conduplicatio,views,93,63,68,NNS,NN,1,view
107,3,Conduplicatio,for,94,47,50,IN,IN,7,for
107,4,Conduplicatio,varying,94,50,57,VBG,VB,6,vari
107,5,Conduplicatio,views,94,57,62,NNS,NN,6,view
108,0,Conduplicatio,varying,93,56,63,VBG,VB,1,vari
108,1,Conduplicatio,views,93,63,68,NNS,NN,1,view
108,2,Conduplicatio,varying,94,50,57,VBG,VB,6,vari
108,3,Conduplicatio,views,94,57,62,NNS,NN,6,view
108,4,Conduplicatio,varying,95,20,27,VBG,VB,4,vari
108,5,Conduplicatio,views,95,27,32,NNS,NN,4,view
109,0,Conduplicatio,was,96,91,94,VBD,VB,5,wa
109,1,Conduplicatio,a,96,94,95,DT,DT,4,a
109,2,Conduplicatio,real,96,95,99,JJ,JJ,3,real
109,3,Conduplicatio,and,96,99,102,CC,CC,3,and
109,4,Conduplicatio,substantial,96,102,113,JJ,JJ,3,substanti
109,5,Conduplicatio,was,97,10,13,VBD,VB,6,wa
109,6,Conduplicatio,a,97,13,14,DT,DT,4,a
109,7,Conduplicatio,real,97,14,18,JJ,JJ,4,real
109,8,Conduplicatio,and,97,18,21,CC,CC,4,and
109,9,Conduplicatio,substantial,97,21,32,JJ,JJ,4,substanti
110,0,Conduplicatio,risk,96,121,125,NN,NN,4,risk
110,1,Conduplicatio,to,96,125,127,TO,TO,4,to
110,2,Conduplicatio,the,96,127,130,DT,DT,2,the
110,3,Conduplicatio,life,96,130,134,NN,NN,2,life
110,4,Conduplicatio,of,96,134,136,IN,IN,2,of
110,5,Conduplicatio,the,96,136,139,DT,DT,1,the
110,6,Conduplicatio,woman,96,139,144,NN,NN,1,woman
110,7,Conduplicatio,risk,97,32,36,NN,NN,4,risk
110,8,Conduplicatio,to,97,36,38,TO,TO,4,to
110,9,Conduplicatio,the,97,38,41,DT,DT,2,the
110,10,Conduplicatio,life,97,41,45,NN,NN,2,life
110,11,Conduplicatio,of,97,45,47,IN,IN,2,of
110,12,Conduplicatio,the,97,47,50,DT,DT,1,the
110,13,Conduplicatio,woman,97,50,55,NN,NN,1,woman
111,0,Conduplicatio,risk,96,121,125,NN,NN,4,risk
111,1,Conduplicatio,to,96,125,127,TO,TO,4,to
111,2,Conduplicatio,the,96,127,130,DT,DT,2,the
111,3,Conduplicatio,risk,97,32,36,NN,NN,4,risk
111,4,Conduplicatio,to,97,36,38,TO,TO,4,to
111,5,Conduplicatio,the,97,38,41,DT,DT,2,the
111,6,Conduplicatio,risk,98,21,25,NN,NN,4,risk
111,7,Conduplicatio,to,98,25,27,TO,TO,4,to
111,8,Conduplicatio,the,98,27,30,DT,DT,2,the
111,9,Conduplicatio,risk,99,21,25,NN,NN,4,risk
111,10,Conduplicatio,to,99,25,27,TO,TO,4,to
111,11,Conduplicatio,the,99,27,30,DT,DT,2,the
111,12,Conduplicatio,risk,100,21,25,NN,NN,4,risk
111,13,Conduplicatio,to,100,25,27,TO,TO,4,to
111,14,Conduplicatio,the,100,27,30,DT,DT,2,the
111,15,Conduplicatio,risk,101,14,18,NN,NN,4,risk
111,16,Conduplicatio,to,101,18,20,TO,TO,4,to
111,17,Conduplicatio,the,101,20,23,DT,DT,2,the
111,18,Conduplicatio,risk,102,14,18,NN,NN,4,risk
111,19,Conduplicatio,to,102,18,20,TO,TO,4,to
111,20,Conduplicatio,the,102,20,23,DT,DT,2,the
111,21,Conduplicatio,risk,103,14,18,NN,NN,4,risk
111,22,Conduplicatio,to,103,18,20,TO,TO,4,to
111,23,Conduplicatio,the,103,20,23,DT,DT,2,the
112,0,Conduplicatio,of,96,134,136,IN,IN,2,of
112,1,Conduplicatio,the,96,136,139,DT,DT,1,the
112,2,Conduplicatio,woman,96,139,144,NN,NN,1,woman
112,3,Conduplicatio,of,97,45,47,IN,IN,2,of
112,4,Conduplicatio,the,97,47,50,DT,DT,1,the
112,5,Conduplicatio,woman,97,50,55,NN,NN,1,woman
112,6,Conduplicatio,of,98,36,38,IN,IN,2,of
112,7,Conduplicatio,the,98,38,41,DT,DT,1,the
112,8,Conduplicatio,woman,98,41,46,NN,NN,1,woman
112,9,Conduplicatio,of,99,42,44,IN,IN,2,of
112,10,Conduplicatio,the,99,44,47,DT,DT,1,the
112,11,Conduplicatio,woman,99,47,52,NN,NN,1,woman
112,12,Conduplicatio,of,100,36,38,IN,IN,2,of
112,13,Conduplicatio,the,100,38,41,DT,DT,1,the
112,14,Conduplicatio,woman,100,41,46,NN,NN,1,woman
112,15,Conduplicatio,of,101,37,39,IN,IN,2,of
112,16,Conduplicatio,the,101,39,42,DT,DT,1,the
112,17,Conduplicatio,woman,101,42,47,NN,NN,1,woman
112,18,Conduplicatio,of,102,35,37,IN,IN,2,of
112,19,Conduplicatio,the,102,37,40,DT,DT,1,the
112,20,Conduplicatio,woman,102,40,45,NN,NN,1,woman
112,21,Conduplicatio,of,103,29,31,IN,IN,2,of
112,22,Conduplicatio,the,103,31,34,DT,DT,1,the
112,23,Conduplicatio,woman,103,34,39,NN,NN,1,woman
113,0,Conduplicatio,Reason,97,0,6,NNP,NN,6,Reason
113,1,Conduplicatio,No.,97,6,9,NN,NN,6,No.
113,2,Conduplicatio,Reason,98,0,6,NNP,NN,5,Reason
113,3,Conduplicatio,No.,98,6,9,NN,NN,5,No.
113,4,Conduplicatio,Reason,99,0,6,NNP,NN,5,Reason
113,5,Conduplicatio,No.,99,6,9,NN,NN,5,No.
113,6,Conduplicatio,Reason,100,0,6,NNP,NN,5,Reason
113,7,Conduplicatio,No.,100,6,9,NN,NN,5,No.
113,8,Conduplicatio,Reason,101,0,6,NNP,NN,6,Reason
113,9,Conduplicatio,No.,101,6,9,NN,NN,6,No.
113,10,Conduplicatio,Reason,102,0,6,NNP,NN,6,Reason
113,11,Conduplicatio,No.,102,6,9,NN,NN,6,No.
113,12,Conduplicatio,Reason,103,0,6,NNP,NN,6,Reason
113,13,Conduplicatio,No.,103,6,9,NN,NN,6,No.
113,14,Conduplicatio,Reason,104,0,6,NNP,NN,6,Reason
113,15,Conduplicatio,No.,104,6,9,NN,NN,6,No.
114,0,Conduplicatio,was,98,10,13,VBD,VB,5,wa
114,1,Conduplicatio,a,98,13,14,DT,DT,4,a
114,2,Conduplicatio,serious,98,14,21,JJ,JJ,4,seriou
114,3,Conduplicatio,risk,98,21,25,NN,NN,4,risk
114,4,Conduplicatio,to,98,25,27,TO,TO,4,to
114,5,Conduplicatio,the,98,27,30,DT,DT,2,the
114,6,Conduplicatio,was,99,10,13,VBD,VB,5,wa
114,7,Conduplicatio,a,99,13,14,DT,DT,4,a
114,8,Conduplicatio,serious,99,14,21,JJ,JJ,4,seriou
114,9,Conduplicatio,risk,99,21,25,NN,NN,4,risk
114,10,Conduplicatio,to,99,25,27,TO,TO,4,to
114,11,Conduplicatio,the,99,27,30,DT,DT,2,the
114,12,Conduplicatio,was,100,10,13,VBD,VB,5,wa
114,13,Conduplicatio,a,100,13,14,DT,DT,4,a
114,14,Conduplicatio,serious,100,14,21,JJ,JJ,4,seriou
114,15,Conduplicatio,risk,100,21,25,NN,NN,4,risk
114,16,Conduplicatio,to,100,25,27,TO,TO,4,to
114,17,Conduplicatio,the,100,27,30,DT,DT,2,the
115,0,Conduplicatio,health,98,30,36,NN,NN,2,health
115,1,Conduplicatio,of,98,36,38,IN,IN,2,of
115,2,Conduplicatio,the,98,38,41,DT,DT,1,the
115,3,Conduplicatio,woman,98,41,46,NN,NN,1,woman
115,4,Conduplicatio,health,99,36,42,NN,NN,2,health
115,5,Conduplicatio,of,99,42,44,IN,IN,2,of
115,6,Conduplicatio,the,99,44,47,DT,DT,1,the
115,7,Conduplicatio,woman,99,47,52,NN,NN,1,woman
115,8,Conduplicatio,health,100,30,36,NN,NN,2,health
115,9,Conduplicatio,of,100,36,38,IN,IN,2,of
115,10,Conduplicatio,the,100,38,41,DT,DT,1,the
115,11,Conduplicatio,woman,100,41,46,NN,NN,1,woman
115,12,Conduplicatio,health,101,31,37,NN,NN,2,health
115,13,Conduplicatio,of,101,37,39,IN,IN,2,of
115,14,Conduplicatio,the,101,39,42,DT,DT,1,the
115,15,Conduplicatio,woman,101,42,47,NN,NN,1,woman
115,16,Conduplicatio,health,102,29,35,NN,NN,2,health
115,17,Conduplicatio,of,102,35,37,IN,IN,2,of
